Region,Employed,Unemployed,Age,Education,LocationOfWork,Industry
5,1,0,42,24012,506,84
5,1,0,20,24015,506,84
5,0,1,18,24013,0,0
5,1,0,58,10018,506,47
5,1,0,41,24015,506,47
5,1,0,28,60413,506,53
5,1,0,27,60413,506,53
5,1,0,62,24015,506,84
5,1,0,33,60716,506,1
5,1,0,31,60001,506,47
5,1,0,56,24015,506,49
5,1,0,56,60111,506,85
5,1,0,22,60913,506,86
5,1,0,55,60111,506,85
5,1,0,29,60732,506,42
5,1,0,24,60715,506,28
5,1,0,30,60716,506,50
5,1,0,30,60413,506,35
5,1,0,38,24015,506,47
5,1,0,33,24013,506,47
5,1,0,38,24015,508,1
5,1,0,37,10018,508,49
5,1,0,48,24015,508,41
5,1,0,42,10018,508,1
5,1,0,43,10018,508,41
5,0,1,23,34013,0,0
5,1,0,19,24012,1405,1
5,1,0,23,35013,508,47
5,1,0,20,60001,508,1
5,1,0,45,24015,508,47
5,1,0,31,10018,508,47
5,1,0,42,60001,508,47
5,1,0,40,10018,508,1
5,1,0,41,10018,508,1
5,1,0,59,10018,508,41
5,1,0,47,24015,508,1
5,1,0,37,24015,508,84
5,1,0,38,10018,508,41
5,1,0,22,35013,508,41
5,0,1,45,24015,0,0
5,1,0,44,60111,508,47
5,1,0,58,10018,508,47
5,1,0,52,10018,508,84
5,1,0,47,24015,508,38
5,0,1,26,60001,0,0
5,1,0,35,10018,508,41
5,1,0,43,10018,508,41
5,1,0,40,10018,508,96
5,1,0,38,24015,3901,95
5,1,0,35,60111,508,84
5,1,0,35,24013,1102,52
5,1,0,52,10015,508,1
5,1,0,39,24012,2106,96
5,1,0,56,24012,508,1
5,1,0,35,24012,508,47
5,1,0,18,10015,3403,47
5,1,0,47,24015,508,47
5,1,0,43,10018,508,47
5,1,0,67,10018,508,47
5,1,0,28,10018,508,1
5,1,0,27,10014,508,56
5,1,0,34,10018,508,41
5,1,0,35,60002,508,1
5,1,0,39,10014,510,1
5,1,0,42,10018,510,1
5,1,0,47,10018,510,41
5,1,0,44,24015,510,47
5,1,0,60,10018,510,41
5,0,1,24,60002,0,0
5,0,1,22,24015,0,0
5,1,0,65,10018,510,56
5,1,0,65,10018,510,1
5,1,0,37,10018,510,1
5,1,0,31,10012,510,1
5,1,0,59,24012,510,49
5,1,0,15,10015,510,1
5,1,0,59,24015,510,13
5,1,0,26,60111,517,47
5,1,0,30,60002,517,13
5,1,0,61,24015,510,1
5,1,0,19,35013,510,1
5,1,0,68,10018,510,13
5,1,0,44,24012,510,49
5,1,0,44,10014,510,96
5,1,0,45,60002,510,84
5,0,1,30,10015,0,0
5,1,0,32,24012,517,96
5,1,0,57,24015,513,47
5,1,0,55,60001,513,47
5,0,1,28,60612,0,0
5,1,0,26,60001,513,47
5,1,0,49,10018,513,1
5,1,0,24,10014,513,1
5,1,0,33,24013,513,25
5,1,0,64,10018,513,84
5,1,0,29,10018,513,1
5,1,0,30,10018,513,47
5,1,0,30,24015,513,1
5,1,0,30,60111,508,45
5,1,0,68,10015,513,1
5,1,0,62,24015,513,56
5,1,0,47,10018,513,42
5,1,0,30,24015,513,1
5,1,0,49,10018,513,96
5,0,1,47,24015,0,0
5,1,0,24,60002,513,49
5,1,0,32,24013,513,41
5,1,0,69,10018,513,47
5,1,0,68,10018,513,47
5,1,0,29,60001,513,11
5,1,0,35,50714,518,47
5,0,1,32,61041,0,0
5,1,0,56,60713,518,35
5,1,0,56,60411,518,47
5,1,0,34,10018,518,49
5,1,0,26,24015,518,47
5,1,0,54,24015,518,14
5,0,1,24,60111,0,0
5,1,0,39,24013,3426,41
5,1,0,36,60001,518,96
5,1,0,53,24015,506,42
5,1,0,57,24013,518,1
5,1,0,32,60413,518,13
5,1,0,65,10018,518,13
5,1,0,32,24012,518,13
5,1,0,26,60511,518,85
5,1,0,39,24015,518,49
5,0,1,78,10018,0,0
5,1,0,50,50716,518,49
5,1,0,48,60714,506,55
5,1,0,44,60111,3913,84
5,1,0,42,24012,518,41
5,1,0,57,10011,518,96
5,1,0,47,10018,1603,41
5,1,0,49,10018,1603,96
5,1,0,26,24013,1603,41
5,1,0,44,60111,1603,68
5,0,1,23,60314,0,0
5,1,0,36,60003,1603,47
5,1,0,43,60002,6206,84
5,1,0,50,60111,1719,85
5,1,0,26,60314,1603,84
5,0,1,23,60716,0,0
5,1,0,52,24015,1603,84
5,1,0,33,24015,1611,46
5,1,0,33,24015,1603,84
5,1,0,31,60412,1603,64
5,1,0,32,60314,1603,84
5,1,0,23,60412,1603,84
5,1,0,26,60314,1603,84
5,1,0,45,24015,1603,45
5,1,0,22,24015,1603,41
5,1,0,43,24015,1603,49
5,0,1,44,60111,0,0
5,1,0,35,24015,1603,47
5,1,0,30,60411,1603,84
5,1,0,49,10018,1603,47
5,1,0,44,10015,1603,49
5,1,0,34,24012,1603,1
5,1,0,37,24015,1603,49
5,1,0,35,60001,1603,84
5,1,0,29,24015,1603,1
5,1,0,55,24011,1603,45
5,1,0,54,24015,1603,47
5,1,0,28,60311,1603,47
5,1,0,30,60612,7404,62
5,1,0,36,60314,506,84
5,1,0,39,60410,1603,47
5,1,0,57,24015,1603,10
5,0,1,33,60001,0,0
5,1,0,31,40611,1603,47
5,1,0,62,60419,1603,47
5,1,0,55,24015,1603,47
5,1,0,22,60710,1603,84
5,1,0,35,60111,1603,45
5,1,0,72,60002,1603,56
5,1,0,61,24015,1603,56
5,1,0,43,10018,7501,49
5,1,0,52,24012,1603,47
5,1,0,41,24015,1603,2
5,1,0,37,24012,1603,96
5,1,0,39,60002,1609,96
5,1,0,39,24015,1603,80
5,1,0,38,24015,1603,56
5,1,0,41,24015,1603,1
5,1,0,52,24015,1603,80
5,1,0,31,10018,1603,1
5,1,0,29,24015,1603,47
5,1,0,51,10018,1605,96
5,1,0,29,24015,1605,8
5,1,0,25,35011,1605,47
5,1,0,19,35013,1605,47
5,1,0,20,35013,1605,47
5,1,0,56,60119,1605,10
5,1,0,54,50720,1605,10
5,1,0,39,60710,1605,47
5,1,0,36,60710,1605,10
5,1,0,56,24012,1605,47
5,1,0,64,24013,1605,47
5,1,0,50,10018,1605,3
5,1,0,53,10018,1605,46
5,1,0,57,10018,1605,56
5,1,0,65,24013,1605,47
5,1,0,60,24015,1605,47
5,1,0,32,10018,1605,47
5,1,0,34,10018,1603,3
5,1,0,17,24013,1605,52
5,1,0,16,10018,1605,52
5,1,0,22,34013,1605,52
5,1,0,44,60002,1606,47
5,1,0,44,24011,1606,41
5,1,0,56,10018,1606,49
5,1,0,46,24012,1606,41
5,1,0,44,24015,1606,43
5,1,0,29,24015,1606,41
5,1,0,55,10018,1606,84
5,1,0,51,10018,1606,1
5,1,0,21,10018,1606,1
5,1,0,39,10012,1608,7
5,1,0,43,24013,7404,96
5,1,0,32,10018,1606,43
5,1,0,65,10018,1606,1
5,1,0,63,10018,1606,1
5,1,0,34,10018,1606,1
5,1,0,26,24012,1606,41
5,1,0,56,24015,1606,47
5,1,0,48,10018,1607,3
5,0,1,20,10018,0,0
5,1,0,43,10014,3408,41
5,1,0,43,24012,1607,96
5,1,0,18,34013,5607,47
5,0,1,16,10018,0,0
5,1,0,42,10014,1607,41
5,1,0,49,10018,1603,96
5,0,1,56,24012,0,0
5,1,0,58,24012,1607,47
5,1,0,18,24012,1607,47
5,1,0,47,10018,1607,1
5,1,0,29,10018,1607,3
5,1,0,42,24015,1607,25
5,1,0,49,24015,1607,47
5,1,0,84,10018,1607,47
5,1,0,16,24012,1603,41
5,1,0,63,24012,1607,1
5,1,0,52,10018,1605,41
5,1,0,27,24015,1607,96
5,1,0,22,24012,3901,41
5,1,0,33,24012,1603,46
5,1,0,55,10018,1607,1
5,1,0,31,24015,1607,3
5,1,0,59,10018,1607,1
5,1,0,52,10018,1607,1
5,1,0,29,24015,7602,80
5,1,0,27,24015,1607,47
5,1,0,27,24012,1607,3
5,0,1,43,10018,0,0
5,1,0,62,60222,1607,1
5,1,0,38,10012,1607,41
5,1,0,35,10015,1610,41
5,1,0,49,10015,1610,1
5,1,0,63,10015,1610,1
5,1,0,23,60111,1603,56
5,1,0,27,10018,1610,1
5,1,0,38,24013,1610,49
5,1,0,62,24015,1610,16
5,1,0,37,24015,1610,10
5,1,0,39,24015,1610,1
5,1,0,36,10018,1610,11
5,1,0,30,24015,1610,16
5,1,0,27,24015,1610,16
5,1,0,44,24011,1610,3
5,1,0,66,10018,1610,43
5,1,0,64,10018,1610,10
5,1,0,34,10018,1610,1
5,1,0,57,10018,1610,16
5,1,0,44,24015,1610,1
5,1,0,68,24013,1610,16
5,1,0,63,10018,1610,16
5,1,0,41,24012,1610,16
5,1,0,27,24015,1610,1
5,1,0,57,24015,1610,84
5,1,0,56,24015,1610,47
5,1,0,45,24012,1610,41
5,1,0,43,24015,506,49
5,1,0,45,24015,1610,1
5,1,0,55,10018,1610,47
5,1,0,69,24012,1708,1
5,1,0,35,24015,1708,41
5,1,0,38,24013,1708,10
5,1,0,17,24013,1708,10
5,0,1,20,35013,0,0
5,1,0,21,10018,1724,41
5,0,1,23,35013,0,0
5,1,0,52,24015,1708,10
5,1,0,65,10018,1708,10
5,1,0,28,60003,1720,41
5,1,0,26,60002,1708,68
5,1,0,44,24015,1708,47
5,1,0,39,60002,1708,47
5,1,0,17,24015,1708,47
5,1,0,38,10013,1708,49
5,1,0,38,24015,1708,47
5,1,0,61,24013,1708,10
5,1,0,38,24015,1708,10
5,1,0,41,24015,1708,10
5,1,0,29,24015,1708,10
5,1,0,24,24015,1708,10
5,1,0,42,10018,1708,10
5,1,0,42,24015,1708,47
5,1,0,19,60001,1708,10
5,1,0,15,24012,1708,10
5,1,0,62,10018,1708,10
5,1,0,32,10018,1708,10
5,1,0,62,10018,1708,49
5,0,1,40,10018,0,0
5,1,0,28,10018,1708,49
5,1,0,40,24012,1708,10
5,1,0,53,10018,1711,1
5,1,0,49,10018,1711,1
5,1,0,35,10013,1711,1
5,1,0,68,10014,1711,1
5,1,0,65,10013,1711,1
5,1,0,35,24015,1711,1
5,1,0,34,10018,1711,1
5,1,0,40,24012,1711,49
5,1,0,41,24015,1711,84
5,1,0,49,10018,1711,1
5,0,1,26,60111,0,0
5,1,0,22,35013,1711,84
5,0,1,21,35013,0,0
5,1,0,29,60111,1716,85
5,1,0,61,24011,1716,41
5,1,0,61,10018,1716,14
5,0,1,26,60410,0,0
5,1,0,46,24015,1716,45
5,1,0,49,24015,1716,47
5,1,0,42,24015,1716,1
5,1,0,52,10018,1716,96
5,1,0,40,60002,1716,47
5,1,0,17,34011,1716,47
5,1,0,26,60111,1701,85
5,1,0,30,60002,1716,82
5,1,0,60,24015,1716,47
5,1,0,65,24015,1716,47
5,1,0,33,24013,1716,31
5,1,0,19,34013,1716,47
5,1,0,51,24012,1716,96
5,0,1,25,60419,0,0
5,1,0,23,10018,1716,41
5,1,0,57,24015,1716,49
5,1,0,50,10015,1716,41
5,1,0,51,24013,1716,96
5,1,0,18,24015,1716,95
5,1,0,23,10013,1716,41
5,1,0,29,24015,1716,46
5,1,0,38,24015,1716,56
5,1,0,56,10015,1716,41
5,1,0,58,24013,1716,84
5,1,0,24,60410,1728,64
5,1,0,26,50721,1716,56
5,1,0,26,50714,1716,64
5,0,1,35,24015,0,0
5,1,0,22,61015,1716,47
5,1,0,42,50715,1716,41
5,1,0,50,24015,1716,47
5,1,0,47,10018,1716,96
5,1,0,22,34013,1716,47
5,1,0,24,60213,1716,86
5,1,0,42,24015,1716,1
5,1,0,37,24015,1728,47
5,1,0,34,24015,1716,41
5,1,0,71,10013,1716,96
5,1,0,41,24012,1716,47
5,1,0,75,10014,1716,1
5,1,0,52,24015,1716,47
5,1,0,56,50715,1716,36
5,1,0,24,34013,1716,84
5,1,0,43,24015,1716,96
5,1,0,32,24015,1724,45
5,1,0,78,24015,1724,47
5,0,1,23,60410,0,0
5,1,0,18,34011,1724,47
5,1,0,37,60001,1724,49
5,1,0,57,24015,1724,56
5,1,0,29,24015,1724,10
5,1,0,24,35013,1724,10
5,1,0,22,35013,1724,49
5,1,0,24,24015,1724,47
5,1,0,24,24015,1724,47
5,1,0,52,10018,1724,96
5,1,0,38,10015,1724,41
5,1,0,55,24015,1724,47
5,1,0,23,34011,1724,56
5,1,0,33,24015,1724,95
5,1,0,25,24015,1724,47
5,1,0,35,24015,1724,47
5,1,0,32,40713,1724,47
5,1,0,28,24015,1724,47
5,1,0,37,24015,1724,47
5,1,0,36,60913,1724,47
5,1,0,20,24015,1724,47
5,1,0,50,24015,1708,1
5,1,0,24,60002,1724,82
5,1,0,22,34013,1724,10
5,1,0,27,24015,1724,10
5,1,0,24,35011,1724,47
5,0,1,23,35013,0,0
5,1,0,53,60002,1724,69
5,1,0,40,24015,1724,85
5,1,0,40,60111,1724,47
5,0,1,23,24012,0,0
5,1,0,45,60388,1724,68
5,1,0,46,24015,1724,47
5,1,0,41,24015,1724,47
5,1,0,42,24012,1728,10
5,1,0,52,24013,1728,10
5,1,0,20,34013,1728,10
5,1,0,18,35011,1728,10
5,1,0,46,24012,1728,41
5,1,0,19,24012,1728,10
5,1,0,26,24015,1724,52
5,1,0,23,35013,1724,52
5,1,0,53,10018,1728,92
5,1,0,56,24011,1728,1
5,1,0,42,60003,6216,49
5,1,0,45,60111,1728,85
5,1,0,47,24012,1728,41
5,1,0,39,10018,1728,84
5,1,0,39,24015,1728,1
5,1,0,52,10018,1728,47
5,1,0,52,10018,1728,1
5,1,0,22,24012,1728,8
5,1,0,20,34011,1728,47
5,1,0,41,24015,1728,41
5,1,0,36,24015,1728,47
5,1,0,32,24013,1728,23
5,1,0,47,10018,1728,1
5,1,0,16,10018,1728,8
5,1,0,53,24015,1728,1
5,1,0,50,24013,1728,56
5,1,0,20,35013,1724,11
5,1,0,49,10018,1728,49
5,1,0,39,10018,1728,56
5,1,0,21,24012,1728,49
5,1,0,39,10013,1728,1
5,1,0,35,10012,1728,47
5,1,0,40,24015,1724,86
5,1,0,33,24012,1728,56
5,0,1,57,50700,0,0
5,1,0,49,24015,1734,47
5,1,0,66,10015,1734,1
5,1,0,60,24015,1734,1
5,1,0,26,60612,1730,85
5,0,1,23,60588,0,0
5,1,0,29,60003,1734,1
5,1,0,62,10014,1734,1
5,1,0,59,24012,1734,1
5,1,0,23,35013,1734,1
5,1,0,39,10018,1734,47
5,1,0,53,10013,1734,1
5,1,0,45,10018,1734,47
5,0,1,25,60002,0,0
5,0,1,20,35013,0,0
5,1,0,24,24015,1734,49
5,1,0,48,10018,1734,41
5,1,0,41,10018,1734,10
5,1,0,60,10018,1734,1
5,1,0,55,24015,1734,84
5,1,0,67,24011,1734,1
5,1,0,65,10018,1718,1
5,1,0,48,24015,1734,1
5,1,0,48,24013,1734,56
5,1,0,41,10018,1724,41
5,1,0,43,24011,1734,1
5,1,0,47,24015,1734,1
5,1,0,17,35011,1734,1
5,1,0,41,10011,2004,1
5,1,0,34,0,2004,1
5,1,0,33,24013,2005,25
5,1,0,62,10012,2004,1
5,1,0,65,10015,2004,47
5,1,0,33,10015,2004,1
5,0,1,29,24015,0,0
5,0,1,27,10018,0,0
5,1,0,43,24012,2004,1
5,1,0,17,35011,2011,46
5,1,0,36,60915,2004,85
5,1,0,48,60811,2004,1
5,0,1,21,34013,0,0
5,1,0,36,24015,2004,41
5,1,0,50,24015,2004,1
5,1,0,40,60003,2004,47
5,1,0,41,60811,2004,56
5,1,0,48,50913,2004,84
5,1,0,59,24015,2004,1
5,1,0,37,60111,2004,84
5,1,0,33,24015,2004,1
5,1,0,29,24012,2004,96
5,0,1,86,10013,0,0
5,1,0,57,24015,2004,56
5,1,0,59,24015,2004,56
5,1,0,40,24015,2004,41
5,1,0,36,50913,2002,84
5,1,0,47,24015,2004,1
5,1,0,50,24015,2004,43
5,1,0,24,60811,2010,64
5,1,0,21,60002,2011,47
5,1,0,37,70010,2004,85
5,0,1,55,60002,0,0
5,0,1,28,24015,0,0
5,0,1,21,34013,0,0
5,1,0,43,60511,2003,85
5,1,0,64,24015,2008,56
5,1,0,34,60002,2011,10
5,1,0,59,60002,2008,45
5,0,1,24,60111,0,0
5,1,0,22,60002,2008,45
5,0,1,28,60314,0,0
5,1,0,36,10018,2008,46
5,1,0,45,24015,2008,93
5,1,0,64,24015,2008,86
5,1,0,54,24015,2008,86
5,1,0,58,60001,2011,84
5,1,0,34,60002,2008,84
5,1,0,46,24015,2011,41
5,1,0,49,24015,2008,56
5,1,0,24,35013,2011,56
5,1,0,47,50415,2008,86
5,0,1,61,24015,0,0
5,1,0,56,60111,2009,85
5,0,1,32,60732,0,0
5,1,0,28,24012,2009,49
5,1,0,38,70010,2009,85
5,1,0,49,10014,2009,42
5,1,0,41,24015,2009,1
5,1,0,56,10014,2009,1
5,1,0,44,10014,2009,1
5,1,0,50,10012,2009,96
5,1,0,22,35011,2009,84
5,1,0,16,24011,2009,1
5,1,0,36,60001,2009,42
5,1,0,68,50321,2009,84
5,1,0,59,10013,2009,1
5,1,0,56,10018,2009,47
5,1,0,51,0,2009,1
5,1,0,23,10014,2009,1
5,1,0,31,10014,2011,1
5,1,0,38,10012,2011,1
5,1,0,50,0,2011,1
5,1,0,43,10011,2011,1
5,1,0,52,10018,2011,41
5,1,0,53,0,2011,1
5,1,0,50,10018,2011,84
5,1,0,51,10018,2011,1
5,1,0,17,34011,2011,1
5,1,0,60,10018,2011,41
5,1,0,29,10018,2011,41
5,1,0,28,60001,2011,84
5,1,0,54,24015,2011,1
5,1,0,22,34013,2011,1
5,1,0,67,10018,2011,1
5,1,0,29,24015,2011,96
5,0,1,19,35013,0,0
5,1,0,43,10018,2011,1
5,1,0,38,10018,2011,1
5,1,0,20,35013,2011,1
5,1,0,58,10014,2011,1
5,1,0,50,10018,2011,1
5,1,0,19,34011,2011,1
5,1,0,62,60311,2011,47
5,1,0,51,60001,2011,92
5,1,0,36,60811,2011,84
5,1,0,31,60811,2011,84
5,1,0,49,60003,2011,47
5,1,0,56,10018,2011,47
5,1,0,65,60411,2011,84
5,1,0,41,60111,2011,47
5,1,0,42,60413,2011,84
5,1,0,63,60002,2011,42
5,1,0,51,24015,2011,84
5,1,0,47,60612,2004,85
5,1,0,25,60413,2011,84
5,1,0,63,60410,2011,84
5,1,0,48,60811,2011,64
5,1,0,47,70010,2011,85
5,1,0,61,60002,2011,56
5,1,0,37,60002,2011,96
5,1,0,75,60413,2011,84
5,1,0,69,60003,2011,45
5,1,0,41,60411,2011,45
5,1,0,53,70010,2011,85
5,1,0,50,24015,2011,41
5,1,0,22,60001,2011,55
5,1,0,71,10018,2011,84
5,1,0,43,24015,2011,55
5,1,0,28,60540,2011,64
5,1,0,84,60111,2011,47
5,1,0,43,70010,2011,85
5,1,0,17,24013,2011,47
5,1,0,64,24015,2011,47
5,1,0,38,24015,2011,49
5,1,0,54,24015,2011,42
5,1,0,30,51013,2011,8
5,1,0,36,60410,2011,84
5,1,0,34,60111,2011,47
5,1,0,33,50713,2008,84
5,1,0,32,60415,2011,96
5,1,0,34,24015,2011,33
5,1,0,34,24015,2011,96
5,1,0,28,60001,2011,64
5,1,0,53,10014,2011,41
5,1,0,46,10013,2011,47
5,1,0,24,60114,2011,56
5,1,0,22,60003,2011,47
5,1,0,18,34011,2011,47
5,1,0,52,10013,2011,8
5,1,0,47,50899,2011,49
5,1,0,64,10018,2011,47
5,0,1,68,10018,0,0
5,1,0,32,70010,2011,85
5,1,0,24,70010,2011,47
5,1,0,17,24015,2011,47
5,1,0,34,24012,2011,47
5,1,0,39,10018,2011,47
5,1,0,34,24015,2011,47
5,1,0,47,10018,4107,1
5,1,0,38,10012,4107,1
5,1,0,84,10014,4107,1
5,1,0,45,10013,4107,1
5,1,0,33,10015,4107,1
5,1,0,31,60111,4107,84
5,1,0,50,60111,4107,84
5,0,1,26,60111,0,0
5,1,0,79,10018,4107,1
5,1,0,52,24015,4107,84
5,1,0,60,24015,4107,47
5,1,0,51,24012,4107,47
5,1,0,50,10014,4107,56
5,1,0,70,10015,4107,1
5,1,0,59,10015,4107,47
5,1,0,67,24012,4107,1
5,1,0,64,10018,4107,1
5,0,1,30,60001,0,0
5,1,0,30,60913,4107,84
5,1,0,59,10015,4107,16
5,1,0,60,10018,4107,47
5,1,0,68,10014,4107,1
5,1,0,40,24015,4107,41
5,1,0,50,0,4107,1
5,0,1,59,10013,0,0
5,1,0,33,60612,4107,47
5,0,1,30,24015,0,0
5,1,0,24,60001,4107,47
5,1,0,28,24013,4107,47
5,1,0,28,24015,4107,47
5,1,0,41,60716,4110,1
5,1,0,38,60612,4110,96
5,0,1,88,10014,0,0
5,1,0,50,10014,4110,1
5,1,0,47,10014,4110,84
5,1,0,21,10018,4110,1
5,1,0,20,24015,4110,47
5,1,0,39,60612,4110,94
5,1,0,33,60811,4110,10
5,1,0,32,60002,4110,1
5,1,0,32,60314,4110,47
5,1,0,65,60002,4110,1
5,1,0,40,10018,4110,96
5,1,0,19,24015,4110,96
5,1,0,41,10018,4110,1
5,1,0,74,80819,4110,1
5,1,0,74,70114,4110,1
5,1,0,33,70119,4110,85
5,1,0,19,60001,4110,45
5,1,0,50,24013,4110,41
5,1,0,67,60811,4110,47
5,1,0,56,24012,4110,41
5,1,0,36,24013,4110,47
5,1,0,31,24013,4110,96
5,1,0,48,10018,4110,49
5,1,0,22,24015,4110,49
5,1,0,20,60002,4110,96
5,1,0,36,60111,4101,84
5,1,0,39,60111,4101,84
5,1,0,29,24015,4110,96
5,1,0,43,10018,4110,41
5,1,0,59,10018,4110,41
5,1,0,49,10018,4110,1
5,1,0,46,24011,4110,47
5,1,0,34,50713,4110,43
5,1,0,34,60612,4110,82
5,1,0,48,24013,4110,41
5,1,0,49,10015,4110,47
5,1,0,36,24015,4111,84
5,1,0,40,10011,4110,49
5,1,0,39,24015,4110,84
5,1,0,30,10018,4110,84
5,1,0,72,10018,4110,1
5,1,0,52,60111,4110,85
5,1,0,34,60002,4110,47
5,1,0,30,10015,4110,49
5,1,0,32,10018,4110,47
5,1,0,35,24015,4110,47
5,1,0,48,60314,4110,41
5,1,0,50,60002,4110,47
5,1,0,60,60111,4110,84
5,1,0,37,60003,4110,47
5,1,0,31,10015,4110,41
5,1,0,29,60111,4110,47
5,1,0,59,60001,4110,47
5,1,0,63,60111,4110,47
5,1,0,65,60002,4110,1
5,1,0,43,10018,4110,47
5,1,0,57,60413,4110,84
5,1,0,76,10018,4110,56
5,0,1,37,24012,0,0
5,1,0,54,61015,6216,73
5,1,0,32,60612,4111,43
5,1,0,66,80912,4111,86
5,1,0,56,60419,4111,72
5,1,0,29,61013,4111,84
5,1,0,50,24012,4111,96
5,1,0,47,10018,4111,96
5,1,0,49,60700,4111,84
5,1,0,32,60700,4111,42
5,1,0,42,60003,4111,49
5,1,0,60,60314,4111,47
5,1,0,55,60111,4111,47
5,1,0,32,60519,4111,85
5,1,0,49,50119,4111,49
5,1,0,52,60539,4111,85
5,1,0,30,60113,4111,84
5,1,0,26,60419,4111,82
5,1,0,43,60110,4111,84
5,1,0,63,10015,4111,96
5,1,0,24,24015,4111,82
5,1,0,60,24015,4111,47
5,1,0,36,60001,4111,47
5,1,0,39,24015,4111,84
5,1,0,41,60111,4111,47
5,1,0,65,60800,4111,56
5,1,0,36,60999,4111,56
5,1,0,49,24015,4111,47
5,1,0,57,60312,4111,96
5,1,0,51,60700,4111,84
5,1,0,51,60111,4111,85
5,1,0,37,60312,4111,84
5,1,0,31,60410,4111,84
5,1,0,34,60410,4111,84
5,1,0,39,60110,4111,85
5,1,0,57,10015,4111,49
5,1,0,25,60110,4111,85
5,1,0,63,60399,4111,84
5,1,0,43,60612,4111,84
5,1,0,56,10018,4111,10
5,1,0,52,10018,4111,56
5,1,0,39,10018,4117,47
5,1,0,75,10018,4117,47
5,1,0,34,10018,4117,3
5,1,0,49,10011,4117,3
5,1,0,46,24015,3906,96
5,1,0,47,10014,4117,1
5,1,0,25,24013,4117,11
5,1,0,41,10015,4117,3
5,1,0,43,10015,4117,3
5,1,0,41,10018,4117,3
5,1,0,35,24012,4117,1
5,1,0,65,10018,4117,3
5,1,0,58,10018,4117,1
5,1,0,47,10018,4117,3
5,1,0,44,10018,4117,47
5,1,0,46,10015,4117,3
5,1,0,55,10014,4117,3
5,1,0,52,10013,4117,1
5,1,0,43,10015,4117,3
5,1,0,19,24015,4117,3
5,1,0,50,10011,4117,1
5,1,0,52,10015,4117,1
5,1,0,71,10014,4117,1
5,1,0,79,10014,4117,3
5,1,0,61,10012,4117,41
5,1,0,63,10014,4117,3
5,1,0,27,60001,4117,11
5,1,0,54,24015,4117,1
5,1,0,48,10018,4117,1
5,1,0,49,10015,4117,1
5,1,0,27,10018,4117,3
5,1,0,59,10011,4117,3
5,1,0,50,10014,4117,1
5,1,0,37,10012,4117,49
5,1,0,24,10014,4117,49
5,1,0,40,24015,6206,84
5,1,0,39,70010,6206,85
5,1,0,66,10018,6206,1
5,1,0,61,60111,6206,1
5,1,0,24,24015,6216,10
5,1,0,18,34013,6206,1
5,1,0,58,10018,6206,92
5,1,0,49,10014,6206,96
5,1,0,20,35013,503,10
5,0,1,34,2000,0,0
5,0,1,17,24015,0,0
5,0,1,19,34013,0,0
5,1,0,19,35013,6206,1
5,1,0,40,24015,6206,41
5,1,0,40,10015,6206,1
5,0,1,34,24013,0,0
5,1,0,16,24015,6206,1
5,1,0,59,24015,6206,56
5,1,0,61,24015,6206,56
5,1,0,50,80010,6206,85
5,1,0,42,70230,6206,85
5,1,0,65,10018,6206,1
5,1,0,40,24015,6206,1
5,1,0,25,60002,6206,53
5,1,0,75,24015,6206,14
5,1,0,70,10018,6206,1
5,1,0,23,34013,6216,10
5,1,0,45,60713,6206,84
5,1,0,42,10018,6216,10
5,1,0,20,34013,6216,10
5,1,0,31,24015,6216,10
5,1,0,65,10013,6206,1
5,1,0,67,24012,6206,1
5,1,0,42,24015,6206,41
5,1,0,59,10018,6210,49
5,1,0,59,24011,6210,47
5,1,0,32,24015,6210,49
5,1,0,25,24015,6210,47
5,1,0,63,10018,6210,1
5,0,1,59,10018,0,0
5,1,0,56,10018,6210,1
5,1,0,53,24013,6210,1
5,1,0,27,60411,6210,84
5,1,0,57,10018,6210,47
5,1,0,52,10018,6210,1
5,1,0,60,24013,6210,1
5,1,0,28,24015,6210,41
5,1,0,27,24015,6210,47
5,1,0,30,60002,6210,26
5,1,0,42,24015,6210,43
5,1,0,42,24015,6210,47
5,1,0,36,24015,6210,41
5,1,0,30,60001,6210,96
5,1,0,67,10018,6210,49
5,1,0,60,10018,6210,47
5,1,0,20,35013,6210,41
5,1,0,64,10018,6210,1
5,1,0,63,24012,6210,1
5,1,0,45,10018,6210,1
5,1,0,42,10018,6210,1
5,1,0,20,35013,6210,41
5,1,0,65,24012,6210,47
5,1,0,65,10018,6210,1
5,0,1,69,10015,0,0
5,1,0,26,24015,6210,47
5,1,0,55,24012,6210,47
5,1,0,19,24015,6210,47
5,1,0,15,24013,6210,47
5,1,0,45,24012,6210,49
5,1,0,21,60002,6210,49
5,1,0,35,60001,6210,49
5,1,0,42,24015,6210,47
5,1,0,60,10018,6210,1
5,1,0,38,60800,6211,85
5,1,0,34,24015,6210,41
5,1,0,34,60002,6210,47
5,1,0,42,24015,6210,49
5,1,0,40,24015,6210,47
5,1,0,32,10018,6210,41
5,1,0,38,60111,6210,85
5,1,0,32,10018,6211,3
5,0,1,30,24015,0,0
5,1,0,63,10014,6211,96
5,1,0,40,24015,6211,3
5,1,0,37,24015,6211,84
5,0,1,63,24012,0,0
5,1,0,33,24013,6211,49
5,1,0,31,60111,6211,85
5,1,0,59,60688,6211,84
5,1,0,64,10018,6211,96
5,1,0,37,10018,6211,84
5,1,0,56,60688,6211,84
5,1,0,55,70411,6211,84
